x,y,z
3.557221331351746674e+00,0.000000000000000000e+00,5.252211690865760119e-01
3.557221331351746674e+00,2.399999999999999911e-01,5.252211690865760119e-01
5.107296101752850426e+00,0.000000000000000000e+00,1.312335986048103864e+00
5.107296101752850426e+00,2.399999999999999911e-01,1.312335986048103864e+00
5.082411530220250384e+00,0.000000000000000000e+00,2.958874328411415622e+00
5.082411530220250384e+00,2.399999999999999911e-01,2.958874328411415622e+00
4.801952697385249103e+00,0.000000000000000000e+00,8.670287242104813830e-01
4.801952697385249103e+00,2.399999999999999911e-01,8.670287242104813830e-01
4.593183546810666762e+00,0.000000000000000000e+00,3.173247732329708803e+00
4.593183546810666762e+00,2.399999999999999911e-01,3.173247732329708803e+00
3.808575800439133463e+00,0.000000000000000000e+00,3.680932878086466686e-02
3.808575800439133463e+00,2.399999999999999911e-01,3.680932878086466686e-02
2.823968171423998808e+00,0.000000000000000000e+00,1.979354466761649833e+00
2.823968171423998808e+00,2.399999999999999911e-01,1.979354466761649833e+00
1.792948205940621431e+00,0.000000000000000000e+00,3.263962935338356353e+00
1.792948205940621431e+00,2.399999999999999911e-01,3.263962935338356353e+00
5.267491989846074141e+00,0.000000000000000000e+00,2.168463171105698084e+00
5.267491989846074141e+00,2.399999999999999911e-01,2.168463171105698084e+00
1.358114882397864487e-01,0.000000000000000000e+00,7.659795722500429838e-01
1.358114882397864487e-01,2.399999999999999911e-01,7.659795722500429838e-01
1.572154619184261026e+00,0.000000000000000000e+00,2.580299156288337267e-02
1.572154619184261026e+00,2.399999999999999911e-01,2.580299156288337267e-02
0.000000000000000000e+00,2.163386662228103940e-01,2.547541513218777975e+00
5.290000000000000036e+00,2.163386662228103940e-01,2.547541513218777975e+00
0.000000000000000000e+00,2.802037388493685763e-02,1.199366553461495011e+00
5.290000000000000036e+00,2.802037388493685763e-02,1.199366553461495011e+00
0.000000000000000000e+00,2.302128544066813221e-01,2.029677960696193662e+00
5.290000000000000036e+00,2.302128544066813221e-01,2.029677960696193662e+00
0.000000000000000000e+00,2.326280389945050986e-01,1.705521176668124417e+00
5.290000000000000036e+00,2.326280389945050986e-01,1.705521176668124417e+00
0.000000000000000000e+00,1.982588672173432320e-01,3.260369643865255185e+00
5.290000000000000036e+00,1.982588672173432320e-01,3.260369643865255185e+00
0.000000000000000000e+00,1.885195334584377491e-01,8.760894524661394511e-01
5.290000000000000036e+00,1.885195334584377491e-01,8.760894524661394511e-01
0.000000000000000000e+00,2.095513474419418987e-01,2.683454560284178392e+00
5.290000000000000036e+00,2.095513474419418987e-01,2.683454560284178392e+00
0.000000000000000000e+00,9.031938362920238772e-02,1.795372455425429115e+00
5.290000000000000036e+00,9.031938362920238772e-02,1.795372455425429115e+00
0.000000000000000000e+00,2.739741128898505462e-02,2.421873173047493388e+00
5.290000000000000036e+00,2.739741128898505462e-02,2.421873173047493388e+00
0.000000000000000000e+00,1.996694427778844816e-01,1.916241931306949198e+00
5.290000000000000036e+00,1.996694427778844816e-01,1.916241931306949198e+00
0.000000000000000000e+00,1.672436481083687532e-01,1.423682762265841228e+00
5.290000000000000036e+00,1.672436481083687532e-01,1.423682762265841228e+00
0.000000000000000000e+00,3.316795188726697624e-02,4.910324508137062227e-01
5.290000000000000036e+00,3.316795188726697624e-02,4.910324508137062227e-01
0.000000000000000000e+00,7.715959532676910926e-02,1.070424810832350193e+00
5.290000000000000036e+00,7.715959532676910926e-02,1.070424810832350193e+00
0.000000000000000000e+00,2.030713873268357589e-02,1.772715391071634894e+00
5.290000000000000036e+00,2.030713873268357589e-02,1.772715391071634894e+00
0.000000000000000000e+00,1.634697597766482935e-01,2.615311754035790415e+00
5.290000000000000036e+00,1.634697597766482935e-01,2.615311754035790415e+00
0.000000000000000000e+00,1.355406185012197340e-01,2.962819815122093470e+00
5.290000000000000036e+00,1.355406185012197340e-01,2.962819815122093470e+00
0.000000000000000000e+00,4.351776702113872158e-02,5.936890286841316478e-01
5.290000000000000036e+00,4.351776702113872158e-02,5.936890286841316478e-01
0.000000000000000000e+00,1.775403418485683171e-01,3.405543582867267549e+00
5.290000000000000036e+00,1.775403418485683171e-01,3.405543582867267549e+00
0.000000000000000000e+00,3.678021664213044876e-03,3.401755190927011757e-02
5.290000000000000036e+00,3.678021664213044876e-03,3.401755190927011757e-02
0.000000000000000000e+00,4.908758294229336600e-02,3.286425438751747752e-01
5.290000000000000036e+00,4.908758294229336600e-02,3.286425438751747752e-01
0.000000000000000000e+00,1.641731490489939660e-01,7.202760102705225709e-01
5.290000000000000036e+00,1.641731490489939660e-01,7.202760102705225709e-01
0.000000000000000000e+00,5.320585403773856435e-03,2.392076689448636273e+00
5.290000000000000036e+00,5.320585403773856435e-03,2.392076689448636273e+00
0.000000000000000000e+00,4.472396922448648032e-02,3.784669064025628082e-01
5.290000000000000036e+00,4.472396922448648032e-02,3.784669064025628082e-01
0.000000000000000000e+00,9.063430737588575037e-02,1.831123912071308979e+00
5.290000000000000036e+00,9.063430737588575037e-02,1.831123912071308979e+00
0.000000000000000000e+00,2.271044260929087899e-01,2.429172454283086591e+00
5.290000000000000036e+00,2.271044260929087899e-01,2.429172454283086591e+00
0.000000000000000000e+00,1.463270554903644827e-01,2.183747309422674032e+00
5.290000000000000036e+00,1.463270554903644827e-01,2.183747309422674032e+00
0.000000000000000000e+00,1.182415649407445035e-02,3.047445728708431112e+00
5.290000000000000036e+00,1.182415649407445035e-02,3.047445728708431112e+00
0.000000000000000000e+00,7.446899147041492750e-02,2.373765864194200770e+00
5.290000000000000036e+00,7.446899147041492750e-02,2.373765864194200770e+00
0.000000000000000000e+00,8.118703256587818384e-02,2.377053711218093945e-01
5.290000000000000036e+00,8.118703256587818384e-02,2.377053711218093945e-01
0.000000000000000000e+00,1.624831868422633692e-03,2.493926038052666883e+00
5.290000000000000036e+00,1.624831868422633692e-03,2.493926038052666883e+00
0.000000000000000000e+00,1.495274772112051807e-02,1.658310844533244399e+00
5.290000000000000036e+00,1.495274772112051807e-02,1.658310844533244399e+00
0.000000000000000000e+00,8.408379409454398712e-02,2.859854110141083261e+00
5.290000000000000036e+00,8.408379409454398712e-02,2.859854110141083261e+00
0.000000000000000000e+00,1.407429593400658929e-01,1.776842749667069121e+00
5.290000000000000036e+00,1.407429593400658929e-01,1.776842749667069121e+00
0.000000000000000000e+00,6.175372717474415796e-02,3.506336852400820714e+00
5.290000000000000036e+00,6.175372717474415796e-02,3.506336852400820714e+00
0.000000000000000000e+00,1.952725491782252853e-01,1.207200002334106514e+00
5.290000000000000036e+00,1.952725491782252853e-01,1.207200002334106514e+00
0.000000000000000000e+00,1.862445844098352121e-01,6.196022912901520963e-01
5.290000000000000036e+00,1.862445844098352121e-01,6.196022912901520963e-01
0.000000000000000000e+00,1.573474637353903527e-01,3.430905013992455732e-01
5.290000000000000036e+00,1.573474637353903527e-01,3.430905013992455732e-01
0.000000000000000000e+00,1.398149915900337714e-01,2.517389568161084501e+00
5.290000000000000036e+00,1.398149915900337714e-01,2.517389568161084501e+00
0.000000000000000000e+00,7.823333563029187532e-02,2.964309475796414795e+00
5.290000000000000036e+00,7.823333563029187532e-02,2.964309475796414795e+00
0.000000000000000000e+00,1.979403537387294243e-01,6.684654888954493224e-01
5.290000000000000036e+00,1.979403537387294243e-01,6.684654888954493224e-01
0.000000000000000000e+00,8.715582372495042640e-02,2.649213637603164084e+00
5.290000000000000036e+00,8.715582372495042640e-02,2.649213637603164084e+00
0.000000000000000000e+00,1.815755778805379639e-01,2.452110515043136374e+00
5.290000000000000036e+00,1.815755778805379639e-01,2.452110515043136374e+00
0.000000000000000000e+00,1.569107238498775869e-01,2.574918474018911940e+00
5.290000000000000036e+00,1.569107238498775869e-01,2.574918474018911940e+00
0.000000000000000000e+00,1.663286142406041057e-01,3.553117935531478366e+00
5.290000000000000036e+00,1.663286142406041057e-01,3.553117935531478366e+00
0.000000000000000000e+00,1.689110669239562434e-01,1.006143177392990307e+00
5.290000000000000036e+00,1.689110669239562434e-01,1.006143177392990307e+00
0.000000000000000000e+00,1.988230961400215546e-01,3.347441488770034113e+00
5.290000000000000036e+00,1.988230961400215546e-01,3.347441488770034113e+00
0.000000000000000000e+00,2.329949514559057910e-01,1.406274353247429554e+00
5.290000000000000036e+00,2.329949514559057910e-01,1.406274353247429554e+00
0.000000000000000000e+00,2.654819471255613975e-02,1.710285748196120337e-01
5.290000000000000036e+00,2.654819471255613975e-02,1.710285748196120337e-01
0.000000000000000000e+00,9.821086362143507595e-03,1.167441764649547631e+00
5.290000000000000036e+00,9.821086362143507595e-03,1.167441764649547631e+00
0.000000000000000000e+00,1.022802994945527927e-01,1.628862707687691813e+00
5.290000000000000036e+00,1.022802994945527927e-01,1.628862707687691813e+00
5.180500086568137874e+00,2.086953839158134372e-03,0.000000000000000000e+00
5.180500086568137874e+00,2.086953839158134372e-03,3.600000000000000089e+00
2.571398500963173905e+00,4.241363934041586514e-02,0.000000000000000000e+00
2.571398500963173905e+00,4.241363934041586514e-02,3.600000000000000089e+00
3.274275366450489333e+00,1.938735198680952704e-02,0.000000000000000000e+00
3.274275366450489333e+00,1.938735198680952704e-02,3.600000000000000089e+00
3.347012145235349068e-01,8.673882642175910485e-02,0.000000000000000000e+00
3.347012145235349068e-01,8.673882642175910485e-02,3.600000000000000089e+00
6.248626740153288006e-01,2.142407260374073474e-01,0.000000000000000000e+00
6.248626740153288006e-01,2.142407260374073474e-01,3.600000000000000089e+00
4.695122010987916816e+00,1.773170343940375926e-01,0.000000000000000000e+00
4.695122010987916816e+00,1.773170343940375926e-01,3.600000000000000089e+00
3.817642104534934688e+00,6.698816795886783360e-02,0.000000000000000000e+00
3.817642104534934688e+00,6.698816795886783360e-02,3.600000000000000089e+00
2.175616376007785568e+00,1.314999992442573984e-01,0.000000000000000000e+00
2.175616376007785568e+00,1.314999992442573984e-01,3.600000000000000089e+00
7.800015420146098055e-01,1.815014166254512729e-01,0.000000000000000000e+00
7.800015420146098055e-01,1.815014166254512729e-01,3.600000000000000089e+00
4.657960148569734393e+00,7.701477093405979801e-02,0.000000000000000000e+00
4.657960148569734393e+00,7.701477093405979801e-02,3.600000000000000089e+00
4.650249217217027997e+00,8.918527987298369153e-02,0.000000000000000000e+00
4.650249217217027997e+00,8.918527987298369153e-02,3.600000000000000089e+00
4.303023557516456599e+00,8.534405627053853749e-02,0.000000000000000000e+00
4.303023557516456599e+00,8.534405627053853749e-02,3.600000000000000089e+00
3.949423328670279787e+00,6.509038757210809656e-03,0.000000000000000000e+00
3.949423328670279787e+00,6.509038757210809656e-03,3.600000000000000089e+00
5.136090350501351764e+00,7.462728463010026569e-02,0.000000000000000000e+00
5.136090350501351764e+00,7.462728463010026569e-02,3.600000000000000089e+00
3.060124038782810807e+00,1.209407690086466841e-01,0.000000000000000000e+00
3.060124038782810807e+00,1.209407690086466841e-01,3.600000000000000089e+00
3.111027843828825468e+00,1.347343709031667836e-01,0.000000000000000000e+00
3.111027843828825468e+00,1.347343709031667836e-01,3.600000000000000089e+00
7.750758821431211754e-01,6.493390887417831853e-03,0.000000000000000000e+00
7.750758821431211754e-01,6.493390887417831853e-03,3.600000000000000089e+00
3.457428906668435165e+00,1.706093142385282646e-01,0.000000000000000000e+00
3.457428906668435165e+00,1.706093142385282646e-01,3.600000000000000089e+00
4.141317494749767292e+00,2.332906808874565530e-01,0.000000000000000000e+00
4.141317494749767292e+00,2.332906808874565530e-01,3.600000000000000089e+00
1.193389724654692730e+00,2.392536876269751311e-01,0.000000000000000000e+00
1.193389724654692730e+00,2.392536876269751311e-01,3.600000000000000089e+00
4.389954875722850147e-01,7.811673729243090447e-02,0.000000000000000000e+00
4.389954875722850147e-01,7.811673729243090447e-02,3.600000000000000089e+00
1.359212429891961449e+00,2.198349460770692224e-02,0.000000000000000000e+00
1.359212429891961449e+00,2.198349460770692224e-02,3.600000000000000089e+00
3.494569674276114535e-01,1.594911956992162150e-01,0.000000000000000000e+00
3.494569674276114535e-01,1.594911956992162150e-01,3.600000000000000089e+00
1.850177412457865822e+00,7.119306246335520283e-02,0.000000000000000000e+00
1.850177412457865822e+00,7.119306246335520283e-02,3.600000000000000089e+00
1.012213253777664912e+00,5.836673700393953806e-02,0.000000000000000000e+00
1.012213253777664912e+00,5.836673700393953806e-02,3.600000000000000089e+00
3.472431053809774237e+00,1.988962521918454796e-01,0.000000000000000000e+00
3.472431053809774237e+00,1.988962521918454796e-01,3.600000000000000089e+00
1.725449256826397937e+00,2.173844342998490220e-01,0.000000000000000000e+00
1.725449256826397937e+00,2.173844342998490220e-01,3.600000000000000089e+00
2.459644263812893694e+00,1.287504586561881992e-01,0.000000000000000000e+00
2.459644263812893694e+00,1.287504586561881992e-01,3.600000000000000089e+00
4.057284902736450483e-01,4.865926857713774589e-02,0.000000000000000000e+00
4.057284902736450483e-01,4.865926857713774589e-02,3.600000000000000089e+00
1.264422895584248252e+00,9.733843314604564978e-02,0.000000000000000000e+00
1.264422895584248252e+00,9.733843314604564978e-02,3.600000000000000089e+00
3.132810070730412733e+00,5.045198419446617066e-03,0.000000000000000000e+00
3.132810070730412733e+00,5.045198419446617066e-03,3.600000000000000089e+00
3.440626641348480064e+00,1.467058520677803624e-01,0.000000000000000000e+00
3.440626641348480064e+00,1.467058520677803624e-01,3.600000000000000089e+00
1.832953132641314653e+00,1.478995141092156740e-01,0.000000000000000000e+00
1.832953132641314653e+00,1.478995141092156740e-01,3.600000000000000089e+00
5.250081432848452856e+00,1.645513652536707006e-01,0.000000000000000000e+00
5.250081432848452856e+00,1.645513652536707006e-01,3.600000000000000089e+00
4.183762794820689024e+00,1.791062329334592307e-01,0.000000000000000000e+00
4.183762794820689024e+00,1.791062329334592307e-01,3.600000000000000089e+00
2.304068243786287606e+00,1.549950509267907228e-01,0.000000000000000000e+00
2.304068243786287606e+00,1.549950509267907228e-01,3.600000000000000089e+00
2.006553288506384369e+00,3.031528519587706194e-02,0.000000000000000000e+00
2.006553288506384369e+00,3.031528519587706194e-02,3.600000000000000089e+00
3.610256545213615276e+00,6.483989547351221017e-02,0.000000000000000000e+00
3.610256545213615276e+00,6.483989547351221017e-02,3.600000000000000089e+00
5.230078410392160038e+00,4.486763292212003068e-02,0.000000000000000000e+00
5.230078410392160038e+00,4.486763292212003068e-02,3.600000000000000089e+00
3.521935879444977768e+00,9.969553071209601158e-02,0.000000000000000000e+00
3.521935879444977768e+00,9.969553071209601158e-02,3.600000000000000089e+00
4.657008391739667630e+00,1.299693875176720637e-01,0.000000000000000000e+00
4.657008391739667630e+00,1.299693875176720637e-01,3.600000000000000089e+00
4.445267115165318472e+00,1.128277127377588307e-03,0.000000000000000000e+00
4.445267115165318472e+00,1.128277127377588307e-03,3.600000000000000089e+00
1.113613062326434866e+00,2.185599242931546282e-01,0.000000000000000000e+00
1.113613062326434866e+00,2.185599242931546282e-01,3.600000000000000089e+00
4.882684207843518642e+00,2.111895761136212135e-01,0.000000000000000000e+00
4.882684207843518642e+00,2.111895761136212135e-01,3.600000000000000089e+00
3.490173898981263623e+00,1.872015365499151707e-01,0.000000000000000000e+00
3.490173898981263623e+00,1.872015365499151707e-01,3.600000000000000089e+00
1.205664507700626720e+00,6.214224792383028079e-02,0.000000000000000000e+00
1.205664507700626720e+00,6.214224792383028079e-02,3.600000000000000089e+00
2.960199477091695730e+00,2.006023897503626807e-01,0.000000000000000000e+00
2.960199477091695730e+00,2.006023897503626807e-01,3.600000000000000089e+00
3.039753705099057957e+00,3.628405725721249586e-02,0.000000000000000000e+00
3.039753705099057957e+00,3.628405725721249586e-02,3.600000000000000089e+00
2.348111249830756808e+00,2.181759943643814537e-01,0.000000000000000000e+00
2.348111249830756808e+00,2.181759943643814537e-01,3.600000000000000089e+00
4.819991409319842823e+00,1.316164905458244890e-02,0.000000000000000000e+00
4.819991409319842823e+00,1.316164905458244890e-02,3.600000000000000089e+00
3.242883042924240011e-01,0.000000000000000000e+00,1.667918106961431279e+00
3.242883042924240011e-01,1.750000000000000167e-01,1.667918106961431279e+00
4.925204604344625703e-01,0.000000000000000000e+00,2.228134775356583663e+00
4.925204604344625703e-01,1.750000000000000167e-01,2.228134775356583663e+00
2.790815753891015202e-02,0.000000000000000000e+00,2.634696880701299815e+00
2.790815753891015202e-02,1.750000000000000167e-01,2.634696880701299815e+00
5.111304766827352575e-01,0.000000000000000000e+00,2.106872364142462928e+00
5.111304766827352575e-01,1.750000000000000167e-01,2.106872364142462928e+00
1.996871629428303638e-02,0.000000000000000000e+00,2.842699402372916850e+00
1.996871629428303638e-02,1.750000000000000167e-01,2.842699402372916850e+00
4.103082996602681609e-01,0.000000000000000000e+00,8.205427070087674135e-01
4.103082996602681609e-01,1.750000000000000167e-01,8.205427070087674135e-01
4.817221787217420559e-01,0.000000000000000000e+00,1.585896369376334158e+00
4.817221787217420559e-01,1.750000000000000167e-01,1.585896369376334158e+00
3.460685722124027253e-01,0.000000000000000000e+00,3.362626783597696623e+00
3.460685722124027253e-01,1.750000000000000167e-01,3.362626783597696623e+00
6.277106959023646959e-02,0.000000000000000000e+00,7.488925299908891775e-01
6.277106959023646959e-02,1.750000000000000167e-01,7.488925299908891775e-01
1.072554767392665670e-01,0.000000000000000000e+00,1.028024954899590115e+00
1.072554767392665670e-01,1.750000000000000167e-01,1.028024954899590115e+00
3.759273146142813604e-02,0.000000000000000000e+00,3.379796304818753594e+00
3.759273146142813604e-02,1.750000000000000167e-01,3.379796304818753594e+00
1.418891329250373812e-01,0.000000000000000000e+00,1.654110867750397063e+00
1.418891329250373812e-01,1.750000000000000167e-01,1.654110867750397063e+00
8.050928508130801575e-02,0.000000000000000000e+00,1.208882186391956992e+00
8.050928508130801575e-02,1.750000000000000167e-01,1.208882186391956992e+00
2.626576562350996236e-01,0.000000000000000000e+00,8.106274949888603309e-01
2.626576562350996236e-01,1.750000000000000167e-01,8.106274949888603309e-01
5.054762914361823345e-01,0.000000000000000000e+00,1.499569195203924066e+00
5.054762914361823345e-01,1.750000000000000167e-01,1.499569195203924066e+00
2.230532469486151415e-01,0.000000000000000000e+00,1.555742461639516350e+00
2.230532469486151415e-01,1.750000000000000167e-01,1.555742461639516350e+00
1.936714145261655973e-01,0.000000000000000000e+00,2.985879116485341989e+00
1.936714145261655973e-01,1.750000000000000167e-01,2.985879116485341989e+00
9.060523873547803031e-02,0.000000000000000000e+00,9.265079393638141481e-01
9.060523873547803031e-02,1.750000000000000167e-01,9.265079393638141481e-01
2.881367140396962068e-01,0.000000000000000000e+00,1.375712466983354254e+00
2.881367140396962068e-01,1.750000000000000167e-01,1.375712466983354254e+00
3.008563146389537923e-01,0.000000000000000000e+00,3.483260191349729418e+00
3.008563146389537923e-01,1.750000000000000167e-01,3.483260191349729418e+00
2.797943124563171402e-01,0.000000000000000000e+00,1.892663067699154933e+00
2.797943124563171402e-01,1.750000000000000167e-01,1.892663067699154933e+00
1.880078594156373295e-01,0.000000000000000000e+00,1.461311763946623321e+00
1.880078594156373295e-01,1.750000000000000167e-01,1.461311763946623321e+00
2.556364454362045624e-01,0.000000000000000000e+00,1.005483266251046143e-01
2.556364454362045624e-01,1.750000000000000167e-01,1.005483266251046143e-01
2.434445257257955020e-01,0.000000000000000000e+00,1.582140123860282133e+00
2.434445257257955020e-01,1.750000000000000167e-01,1.582140123860282133e+00
3.565886392509327041e-01,0.000000000000000000e+00,1.946653702614161263e+00
3.565886392509327041e-01,1.750000000000000167e-01,1.946653702614161263e+00
3.779889123857753108e-01,0.000000000000000000e+00,2.666352889050315422e+00
3.779889123857753108e-01,1.750000000000000167e-01,2.666352889050315422e+00
3.980385041519114431e-01,0.000000000000000000e+00,7.436855356132157091e-01
3.980385041519114431e-01,1.750000000000000167e-01,7.436855356132157091e-01
1.399936430288566958e-01,0.000000000000000000e+00,3.447546925486237868e+00
1.399936430288566958e-01,1.750000000000000167e-01,3.447546925486237868e+00
5.449790555471763914e-02,0.000000000000000000e+00,2.375501659198071547e+00
5.449790555471763914e-02,1.750000000000000167e-01,2.375501659198071547e+00
8.144071235893463739e-03,0.000000000000000000e+00,2.576087098353090354e+00
8.144071235893463739e-03,1.750000000000000167e-01,2.576087098353090354e+00
2.539302125659020914e-01,0.000000000000000000e+00,1.256453403747876951e+00
2.539302125659020914e-01,1.750000000000000167e-01,1.256453403747876951e+00
3.475277132134437230e-01,0.000000000000000000e+00,2.266853785085360951e+00
3.475277132134437230e-01,1.750000000000000167e-01,2.266853785085360951e+00
9.879124850399799429e-02,0.000000000000000000e+00,2.389689207304082963e+00
9.879124850399799429e-02,1.750000000000000167e-01,2.389689207304082963e+00
1.403565214301196740e-01,0.000000000000000000e+00,7.999823854234182630e-01
1.403565214301196740e-01,1.750000000000000167e-01,7.999823854234182630e-01
3.426941930541608228e-01,0.000000000000000000e+00,3.430540019910867322e+00
3.426941930541608228e-01,1.750000000000000167e-01,3.430540019910867322e+00
2.110123146499524871e-01,0.000000000000000000e+00,2.692936596385369530e+00
2.110123146499524871e-01,1.750000000000000167e-01,2.692936596385369530e+00
4.826443744202953412e-01,0.000000000000000000e+00,1.765519552661157121e+00
4.826443744202953412e-01,1.750000000000000167e-01,1.765519552661157121e+00
4.815708843841879361e-01,0.000000000000000000e+00,2.383936532065388914e+00
4.815708843841879361e-01,1.750000000000000167e-01,2.383936532065388914e+00
2.791263984346754601e-01,0.000000000000000000e+00,1.456790296705485099e+00
2.791263984346754601e-01,1.750000000000000167e-01,1.456790296705485099e+00
3.777230741090829569e-01,0.000000000000000000e+00,3.260548993144301022e+00
3.777230741090829569e-01,1.750000000000000167e-01,3.260548993144301022e+00
2.170839535099894635e-01,0.000000000000000000e+00,2.168051733134168657e+00
2.170839535099894635e-01,1.750000000000000167e-01,2.168051733134168657e+00
3.776915309501656104e-01,0.000000000000000000e+00,6.901777062247022032e-01
3.776915309501656104e-01,1.750000000000000167e-01,6.901777062247022032e-01
4.915180322308028149e-01,0.000000000000000000e+00,1.147560245452191818e+00
4.915180322308028149e-01,1.750000000000000167e-01,1.147560245452191818e+00
2.083997362123931607e-01,0.000000000000000000e+00,3.558951103210799438e+00
2.083997362123931607e-01,1.750000000000000167e-01,3.558951103210799438e+00
1.451209629890583830e-01,0.000000000000000000e+00,1.255801353188205960e+00
1.451209629890583830e-01,1.750000000000000167e-01,1.255801353188205960e+00
4.583888842742918079e-01,0.000000000000000000e+00,2.906002678637848446e-01
4.583888842742918079e-01,1.750000000000000167e-01,2.906002678637848446e-01
1.595344246591184206e-02,0.000000000000000000e+00,8.614328850764748635e-01
1.595344246591184206e-02,1.750000000000000167e-01,8.614328850764748635e-01
9.882143917114967480e-02,0.000000000000000000e+00,3.532643210416254731e-01
9.882143917114967480e-02,1.750000000000000167e-01,3.532643210416254731e-01
4.286188071142459366e-01,0.000000000000000000e+00,2.816802961488253043e+00
4.286188071142459366e-01,1.750000000000000167e-01,2.816802961488253043e+00
9.016761589705128699e-02,0.000000000000000000e+00,1.219908452760330775e+00
9.016761589705128699e-02,1.750000000000000167e-01,1.219908452760330775e+00
5.903617136689812139e-02,0.000000000000000000e+00,2.012454384546927155e+00
5.903617136689812139e-02,1.750000000000000167e-01,2.012454384546927155e+00
5.151156027292109751e-01,0.000000000000000000e+00,7.313956746960583732e-01
5.151156027292109751e-01,1.750000000000000167e-01,7.313956746960583732e-01
8.722465768204605563e-02,0.000000000000000000e+00,2.962449597092240872e+00
8.722465768204605563e-02,1.750000000000000167e-01,2.962449597092240872e+00
3.967393375803266453e-01,0.000000000000000000e+00,4.472534137770338147e-01
3.967393375803266453e-01,1.750000000000000167e-01,4.472534137770338147e-01
3.700161009702570003e-01,0.000000000000000000e+00,3.557473696213207859e+00
3.700161009702570003e-01,1.750000000000000167e-01,3.557473696213207859e+00
9.874522418554108893e-02,0.000000000000000000e+00,2.208614816935924097e+00
9.874522418554108893e-02,1.750000000000000167e-01,2.208614816935924097e+00
4.166945299274322362e-03,0.000000000000000000e+00,2.719701597788297676e+00
4.166945299274322362e-03,1.750000000000000167e-01,2.719701597788297676e+00
8.015163078118801854e-02,0.000000000000000000e+00,2.535314097240323861e+00
8.015163078118801854e-02,1.750000000000000167e-01,2.535314097240323861e+00
2.880404469686809743e-01,0.000000000000000000e+00,1.314450779923196366e-01
2.880404469686809743e-01,1.750000000000000167e-01,1.314450779923196366e-01
4.811291822759700687e-01,0.000000000000000000e+00,2.188035290386822762e+00
4.811291822759700687e-01,1.750000000000000167e-01,2.188035290386822762e+00
1.283550226005545636e-01,0.000000000000000000e+00,2.213640326877173603e+00
1.283550226005545636e-01,1.750000000000000167e-01,2.213640326877173603e+00
4.711993088228285526e-02,0.000000000000000000e+00,2.499833214897786871e+00
4.711993088228285526e-02,1.750000000000000167e-01,2.499833214897786871e+00
1.012573133911400941e-01,0.000000000000000000e+00,2.648542017970498819e+00
1.012573133911400941e-01,1.750000000000000167e-01,2.648542017970498819e+00
3.752970965074384213e-02,0.000000000000000000e+00,4.101408631152043682e-01
3.752970965074384213e-02,1.750000000000000167e-01,4.101408631152043682e-01
8.572889080838631826e-02,0.000000000000000000e+00,2.264698311096274175e+00
8.572889080838631826e-02,1.750000000000000167e-01,2.264698311096274175e+00
5.816575428828293232e-02,0.000000000000000000e+00,3.196712309130310903e+00
5.816575428828293232e-02,1.750000000000000167e-01,3.196712309130310903e+00
3.882498886319581399e-01,0.000000000000000000e+00,2.751180663546624938e+00
3.882498886319581399e-01,1.750000000000000167e-01,2.751180663546624938e+00
3.538310943204996395e-01,0.000000000000000000e+00,2.809240017647206766e+00
3.538310943204996395e-01,1.750000000000000167e-01,2.809240017647206766e+00
1.446474765371652260e-01,0.000000000000000000e+00,3.037723462551197962e+00
1.446474765371652260e-01,1.750000000000000167e-01,3.037723462551197962e+00
5.222202512287764664e-01,0.000000000000000000e+00,1.141271064708834881e+00
5.222202512287764664e-01,1.750000000000000167e-01,1.141271064708834881e+00
2.696875599474905516e-01,0.000000000000000000e+00,3.041208383726276221e+00
2.696875599474905516e-01,1.750000000000000167e-01,3.041208383726276221e+00
2.791005608567850849e-01,0.000000000000000000e+00,1.797464561887199830e+00
2.791005608567850849e-01,1.750000000000000167e-01,1.797464561887199830e+00
3.552080078702499200e-01,0.000000000000000000e+00,2.741403837372293317e+00
3.552080078702499200e-01,1.750000000000000167e-01,2.741403837372293317e+00
5.014662870802290007e-01,0.000000000000000000e+00,4.333025042591102105e-01
5.014662870802290007e-01,1.750000000000000167e-01,4.333025042591102105e-01
3.873247025000838006e-02,0.000000000000000000e+00,3.360159062992317480e+00
3.873247025000838006e-02,1.750000000000000167e-01,3.360159062992317480e+00
3.301179006540226335e-01,0.000000000000000000e+00,3.500473589781224248e+00
3.301179006540226335e-01,1.750000000000000167e-01,3.500473589781224248e+00
9.013243884880009493e-02,0.000000000000000000e+00,1.201045191638391740e+00
9.013243884880009493e-02,1.750000000000000167e-01,1.201045191638391740e+00
4.759600294607247428e-01,0.000000000000000000e+00,2.064723636158797504e+00
4.759600294607247428e-01,1.750000000000000167e-01,2.064723636158797504e+00
2.281939204951513034e-01,0.000000000000000000e+00,2.304068936999489114e+00
2.281939204951513034e-01,1.750000000000000167e-01,2.304068936999489114e+00
3.117045977941418355e-01,0.000000000000000000e+00,3.176545128163088094e+00
3.117045977941418355e-01,1.750000000000000167e-01,3.176545128163088094e+00
4.112552071407291066e-01,0.000000000000000000e+00,2.594811055688881041e+00
4.112552071407291066e-01,1.750000000000000167e-01,2.594811055688881041e+00
3.414132532245693630e-02,0.000000000000000000e+00,9.471241040294624547e-01
3.414132532245693630e-02,1.750000000000000167e-01,9.471241040294624547e-01
3.928113715577552512e-01,0.000000000000000000e+00,1.838482533334010016e+00
3.928113715577552512e-01,1.750000000000000167e-01,1.838482533334010016e+00
